year,week_end_date,geography,age_group,sex,observed,expected,excess
2023,2023-12-24,Wales,All ages,male,87,84,3
2023,2023-12-24,Wales,All ages,people,165,164,1
2023,2023-12-31,England,0-29,female,19,19,0
2023,2023-12-31,England,0-29,male,19,20,-1
2023,2023-12-31,England,0-29,people,38,38,-0
2023,2023-12-31,England,30-44,female,19,19,0
2023,2023-12-31,England,30-44,male,21,20,1
2023,2023-12-31,England,30-44,people,40,38,2
2023,2023-12-31,England,45-49,female,12,12,-0
2023,2023-12-31,England,45-49,male,12,13,-1
2023,2023-12-31,England,45-49,people,24,25,-1
2023,2023-12-31,England,50-54,female,19,20,-1
2023,2023-12-31,England,50-54,male,19,21,-2
2023,2023-12-31,England,50-54,people,38,42,-4
2023,2023-12-31,England,55-59,female,31,32,-1
2023,2023-12-31,England,55-59,male,31,34,-3
2023,2023-12-31,England,55-59,people,62,67,-5
2023,2023-12-31,England,60-64,female,52,49,3
2023,2023-12-31,England,60-64,male,50,52,-2
2023,2023-12-31,England,60-64,people,102,100,2
2023,2023-12-31,England,65-69,female,71,74,-3
2023,2023-12-31,England,65-69,male,76,78,-2
2023,2023-12-31,England,65-69,people,147,152,-5
2023,2023-12-31,England,70-74,female,116,119,-3
2023,2023-12-31,England,70-74,male,128,126,2
2023,2023-12-31,England,70-74,people,244,245,-1
2023,2023-12-31,England,75-79,female,183,190,-7
2023,2023-12-31,England,75-79,male,191,201,-10
2023,2023-12-31,England,75-79,people,374,391,-17
2023,2023-12-31,England,80-84,female,266,285,-19
2023,2023-12-31,England,80-84,male,302,301,1
2023,2023-12-31,England,80-84,people,568,586,-18
2023,2023-12-31,England,85-89,female,258,286,-28
2023,2023-12-31,England,85-89,male,297,303,-6
2023,2023-12-31,England,85-89,people,555,589,-34
2023,2023-12-31,England,90+,female,385,374,11
2023,2023-12-31,England,90+,male,389,396,-7
2023,2023-12-31,England,90+,people,774,770,4
2023,2023-12-31,England,All ages,female,1431,1481,-50
2023,2023-12-31,England,All ages,male,1535,1566,-31
2023,2023-12-31,England,All ages,people,2966,3047,-81
2023,2023-12-31,England and Wales,0-29,female,20,20,0
2023,2023-12-31,England and Wales,0-29,male,20,21,-1
2023,2023-12-31,England and Wales,0-29,people,40,40,-0
2023,2023-12-31,England and Wales,30-44,female,20,20,0
2023,2023-12-31,England and Wales,30-44,male,22,21,1
2023,2023-12-31,England and Wales,30-44,people,42,40,2
2023,2023-12-31,England and Wales,45-49,female,13,13,0
2023,2023-12-31,England and Wales,45-49,male,13,14,-1
2023,2023-12-31,England and Wales,45-49,people,26,27,-1
2023,2023-12-31,England and Wales,50-54,female,20,21,-1
2023,2023-12-31,England and Wales,50-54,male,20,23,-3
2023,2023-12-31,England and Wales,50-54,people,40,44,-4
2023,2023-12-31,England and Wales,55-59,female,33,34,-1
2023,2023-12-31,England and Wales,55-59,male,33,36,-3
2023,2023-12-31,England and Wales,55-59,people,66,70,-4
2023,2023-12-31,England and Wales,60-64,female,55,51,4
2023,2023-12-31,England and Wales,60-64,male,53,54,-1
2023,2023-12-31,England and Wales,60-64,people,108,106,2
2023,2023-12-31,England and Wales,65-69,female,75,78,-3
2023,2023-12-31,England and Wales,65-69,male,80,83,-3
2023,2023-12-31,England and Wales,65-69,people,155,161,-6
2023,2023-12-31,England and Wales,70-74,female,122,126,-4
2023,2023-12-31,England and Wales,70-74,male,134,133,1
2023,2023-12-31,England and Wales,70-74,people,256,258,-2
2023,2023-12-31,England and Wales,75-79,female,193,200,-7
2023,2023-12-31,England and Wales,75-79,male,202,211,-9
2023,2023-12-31,England and Wales,75-79,people,395,411,-16
2023,2023-12-31,England and Wales,80-84,female,280,300,-20
2023,2023-12-31,England and Wales,80-84,male,318,317,1
2023,2023-12-31,England and Wales,80-84,people,598,617,-19
2023,2023-12-31,England and Wales,85-89,female,274,301,-27
2023,2023-12-31,England and Wales,85-89,male,313,319,-6
2023,2023-12-31,England and Wales,85-89,people,587,620,-33
2023,2023-12-31,England and Wales,90+,female,404,394,10
2023,2023-12-31,England and Wales,90+,male,409,417,-8
2023,2023-12-31,England and Wales,90+,people,813,811,2
2023,2023-12-31,England and Wales,All ages,female,1509,1559,-50
2023,2023-12-31,England and Wales,All ages,male,1617,1649,-32
2023,2023-12-31,England and Wales,All ages,people,3126,3209,-83
2023,2023-12-31,Wales,0-29,female,1,1,0
2023,2023-12-31,Wales,0-29,male,1,1,-0
2023,2023-12-31,Wales,0-29,people,2,2,-0
2023,2023-12-31,Wales,30-44,female,1,1,0
2023,2023-12-31,Wales,30-44,male,1,1,-0
2023,2023-12-31,Wales,30-44,people,2,2,-0
2023,2023-12-31,Wales,45-49,female,1,1,0
2023,2023-12-31,Wales,45-49,male,1,1,0
2023,2023-12-31,Wales,45-49,people,2,1,1
2023,2023-12-31,Wales,50-54,female,1,1,-0
2023,2023-12-31,Wales,50-54,male,1,1,-0
2023,2023-12-31,Wales,50-54,people,2,2,-0
2023,2023-12-31,Wales,55-59,female,2,2,0
2023,2023-12-31,Wales,55-59,male,2,2,0
2023,2023-12-31,Wales,55-59,people,4,4,0
2023,2023-12-31,Wales,60-64,female,3,3,0
2023,2023-12-31,Wales,60-64,male,3,3,0
2023,2023-12-31,Wales,60-64,people,6,5,1
2023,2023-12-31,Wales,65-69,female,4,4,0
2023,2023-12-31,Wales,65-69,male,4,4,-0
2023,2023-12-31,Wales,65-69,people,8,8,-0
2023,2023-12-31,Wales,70-74,female,6,6,-0
2023,2023-12-31,Wales,70-74,male,6,7,-1
2023,2023-12-31,Wales,70-74,people,12,13,-1
2023,2023-12-31,Wales,75-79,female,10,10,-0
2023,2023-12-31,Wales,75-79,male,11,11,0
2023,2023-12-31,Wales,75-79,people,21,21,0
2023,2023-12-31,Wales,80-84,female,14,15,-1
2023,2023-12-31,Wales,80-84,male,16,16,-0
2023,2023-12-31,Wales,80-84,people,30,31,-1
2023,2023-12-31,Wales,85-89,female,16,15,1
2023,2023-12-31,Wales,85-89,male,16,16,-0
2023,2023-12-31,Wales,85-89,people,32,31,1
2023,2023-12-31,Wales,90+,female,19,20,-1
2023,2023-12-31,Wales,90+,male,20,21,-1
2023,2023-12-31,Wales,90+,people,39,41,-2
2023,2023-12-31,Wales,All ages,female,78,79,-1
2023,2023-12-31,Wales,All ages,male,82,83,-1
2023,2023-12-31,Wales,All ages,people,160,162,-2
2024,2024-01-07,England,0-29,female,20,20,0
2024,2024-01-07,England,0-29,male,21,21,0
2024,2024-01-07,England,0-29,people,41,41,0
2024,2024-01-07,England,30-44,female,20,20,0
2024,2024-01-07,England,30-44,male,21,21,0
2024,2024-01-07,England,30-44,people,41,40,1
2024,2024-01-07,England,45-49,female,13,13,-0
2024,2024-01-07,England,45-49,male,15,14,1
2024,2024-01-07,England,45-49,people,28,28,0
2024,2024-01-07,England,50-54,female,24,22,2
2024,2024-01-07,England,50-54,male,23,23,-0
2024,2024-01-07,England,50-54,people,47,45,2
2024,2024-01-07,England,55-59,female,37,35,2
2024,2024-01-07,England,55-59,male,37,37,-0
2024,2024-01-07,England,55-59,people,74,72,2
2024,2024-01-07,England,60-64,female,56,53,3
2024,2024-01-07,England,60-64,male,55,56,-1
2024,2024-01-07,England,60-64,people,111,109,2
2024,2024-01-07,England,65-69,female,79,80,-1
2024,2024-01-07,England,65-69,male,78,85,-7
2024,2024-01-07,England,65-69,people,157,166,-9
2024,2024-01-07,England,70-74,female,127,126,1
2024,2024-01-07,England,70-74,male,126,133,-7
2024,2024-01-07,England,70-74,people,253,259,-6
2024,2024-01-07,England,75-79,female,193,201,-8
2024,2024-01-07,England,75-79,male,213,212,1
2024,2024-01-07,England,75-79,people,406,413,-7
2024,2024-01-07,England,80-84,female,313,301,12
2024,2024-01-07,England,80-84,male,333,319,14
2024,2024-01-07,England,80-84,people,646,620,26
2024,2024-01-07,England,85-89,female,293,303,-10
2024,2024-01-07,England,85-89,male,330,320,10
2024,2024-01-07,England,85-89,people,623,623,0
2024,2024-01-07,England,90+,female,389,396,-7
2024,2024-01-07,England,90+,male,419,418,1
2024,2024-01-07,England,90+,people,808,814,-6
2024,2024-01-07,England,All ages,female,1564,1566,-2
2024,2024-01-07,England,All ages,male,1671,1656,15
2024,2024-01-07,England,All ages,people,3235,3222,13
2024,2024-01-07,England and Wales,0-29,female,21,21,0
2024,2024-01-07,England and Wales,0-29,male,22,22,0
2024,2024-01-07,England and Wales,0-29,people,43,43,0
2024,2024-01-07,England and Wales,30-44,female,21,21,0
2024,2024-01-07,England and Wales,30-44,male,22,22,0
2024,2024-01-07,England and Wales,30-44,people,43,42,1
2024,2024-01-07,England and Wales,45-49,female,14,14,-0
2024,2024-01-07,England and Wales,45-49,male,16,15,1
2024,2024-01-07,England and Wales,45-49,people,30,29,1
2024,2024-01-07,England and Wales,50-54,female,25,23,2
2024,2024-01-07,England and Wales,50-54,male,24,25,-1
2024,2024-01-07,England and Wales,50-54,people,49,48,1
2024,2024-01-07,England and Wales,55-59,female,39,37,2
2024,2024-01-07,England and Wales,55-59,male,39,39,-0
2024,2024-01-07,England and Wales,55-59,people,78,76,2
2024,2024-01-07,England and Wales,60-64,female,59,56,3
2024,2024-01-07,England and Wales,60-64,male,58,59,-1
2024,2024-01-07,England and Wales,60-64,people,117,115,2
2024,2024-01-07,England and Wales,65-69,female,83,85,-2
2024,2024-01-07,England and Wales,65-69,male,83,90,-7
2024,2024-01-07,England and Wales,65-69,people,166,174,-8
2024,2024-01-07,England and Wales,70-74,female,134,133,1
2024,2024-01-07,England and Wales,70-74,male,133,140,-7
2024,2024-01-07,England and Wales,70-74,people,267,273,-6
2024,2024-01-07,England and Wales,75-79,female,204,211,-7
2024,2024-01-07,England and Wales,75-79,male,225,224,1
2024,2024-01-07,England and Wales,75-79,people,429,435,-6
2024,2024-01-07,England and Wales,80-84,female,329,317,12
2024,2024-01-07,England and Wales,80-84,male,350,336,14
2024,2024-01-07,England and Wales,80-84,people,679,653,26
2024,2024-01-07,England and Wales,85-89,female,309,319,-10
2024,2024-01-07,England and Wales,85-89,male,347,337,10
2024,2024-01-07,England and Wales,85-89,people,656,656,0
2024,2024-01-07,England and Wales,90+,female,413,417,-4
2024,2024-01-07,England and Wales,90+,male,440,441,-1
2024,2024-01-07,England and Wales,90+,people,853,857,-4
2024,2024-01-07,England and Wales,All ages,female,1651,1649,2
2024,2024-01-07,England and Wales,All ages,male,1759,1745,14
2024,2024-01-07,England and Wales,All ages,people,3410,3394,16
2024,2024-01-07,Wales,0-29,female,1,1,-0
2024,2024-01-07,Wales,0-29,male,1,1,-0
2024,2024-01-07,Wales,0-29,people,2,2,-0
2024,2024-01-07,Wales,30-44,female,1,1,-0
2024,2024-01-07,Wales,30-44,male,1,1,-0
2024,2024-01-07,Wales,30-44,people,2,2,-0
2024,2024-01-07,Wales,45-49,female,1,1,0
2024,2024-01-07,Wales,45-49,male,1,1,0
2024,2024-01-07,Wales,45-49,people,2,1,1
2024,2024-01-07,Wales,50-54,female,1,1,-0
2024,2024-01-07,Wales,50-54,male,1,1,-0
2024,2024-01-07,Wales,50-54,people,2,2,-0
2024,2024-01-07,Wales,55-59,female,2,2,0
2024,2024-01-07,Wales,55-59,male,2,2,0
2024,2024-01-07,Wales,55-59,people,4,4,0
2024,2024-01-07,Wales,60-64,female,3,3,0
2024,2024-01-07,Wales,60-64,male,3,3,0
2024,2024-01-07,Wales,60-64,people,6,6,0
2024,2024-01-07,Wales,65-69,female,4,4,-0
2024,2024-01-07,Wales,65-69,male,5,5,0
2024,2024-01-07,Wales,65-69,people,9,9,0
2024,2024-01-07,Wales,70-74,female,7,7,0
2024,2024-01-07,Wales,70-74,male,7,7,-0
2024,2024-01-07,Wales,70-74,people,14,14,0
2024,2024-01-07,Wales,75-79,female,11,11,0
2024,2024-01-07,Wales,75-79,male,12,11,1
2024,2024-01-07,Wales,75-79,people,23,22,1
2024,2024-01-07,Wales,80-84,female,16,16,-0
2024,2024-01-07,Wales,80-84,male,17,17,0
2024,2024-01-07,Wales,80-84,people,33,33,0
2024,2024-01-07,Wales,85-89,female,16,16,-0
2024,2024-01-07,Wales,85-89,male,17,17,-0
2024,2024-01-07,Wales,85-89,people,33,33,-0
2024,2024-01-07,Wales,90+,female,24,21,3
2024,2024-01-07,Wales,90+,male,21,22,-1
2024,2024-01-07,Wales,90+,people,45,43,2
2024,2024-01-07,Wales,All ages,female,87,83,4
2024,2024-01-07,Wales,All ages,male,88,88,-0
2024,2024-01-07,Wales,All ages,people,175,171,4
2024,2024-01-14,England,0-29,female,19,19,-0
2024,2024-01-14,England,0-29,male,21,21,0
2024,2024-01-14,England,0-29,people,40,40,-0
2024,2024-01-14,England,30-44,female,18,19,-1
2024,2024-01-14,England,30-44,male,21,20,1
2024,2024-01-14,England,30-44,people,39,40,-1
2024,2024-01-14,England,45-49,female,13,13,0
2024,2024-01-14,England,45-49,male,14,14,0
2024,2024-01-14,England,45-49,people,27,27,0
2024,2024-01-14,England,50-54,female,21,21,-0
2024,2024-01-14,England,50-54,male,23,22,1
2024,2024-01-14,England,50-54,people,44,44,0
2024,2024-01-14,England,55-59,female,34,34,0
2024,2024-01-14,England,55-59,male,33,36,-3
2024,2024-01-14,England,55-59,people,67,70,-3
2024,2024-01-14,England,60-64,female,55,51,4
2024,2024-01-14,England,60-64,male,58,54,4
2024,2024-01-14,England,60-64,people,113,105,8
2024,2024-01-14,England,65-69,female,82,77,5
2024,2024-01-14,England,65-69,male,88,82,6
2024,2024-01-14,England,65-69,people,170,159,11
2024,2024-01-14,England,70-74,female,136,124,12
2024,2024-01-14,England,70-74,male,134,131,3
2024,2024-01-14,England,70-74,people,270,256,14
2024,2024-01-14,England,75-79,female,211,198,13
2024,2024-01-14,England,75-79,male,203,209,-6
2024,2024-01-14,England,75-79,people,414,407,7
2024,2024-01-14,England,80-84,female,338,297,41
2024,2024-01-14,England,80-84,male,298,314,-16
2024,2024-01-14,England,80-84,people,636,611,25
2024,2024-01-14,England,85-89,female,291,298,-7
2024,2024-01-14,England,85-89,male,310,315,-5
2024,2024-01-14,England,85-89,people,601,614,-13
2024,2024-01-14,England,90+,female,427,390,37
2024,2024-01-14,England,90+,male,432,412,20
2024,2024-01-14,England,90+,people,859,802,57
2024,2024-01-14,England,All ages,female,1645,1543,102
2024,2024-01-14,England,All ages,male,1635,1632,3
2024,2024-01-14,England,All ages,people,3280,3175,105
2024,2024-01-14,England and Wales,0-29,female,20,20,-0
2024,2024-01-14,England and Wales,0-29,male,22,22,0
2024,2024-01-14,England and Wales,0-29,people,42,42,-0
2024,2024-01-14,England and Wales,30-44,female,19,20,-1
2024,2024-01-14,England and Wales,30-44,male,22,22,0
2024,2024-01-14,England and Wales,30-44,people,41,42,-1
2024,2024-01-14,England and Wales,45-49,female,14,14,0
2024,2024-01-14,England and Wales,45-49,male,15,14,1
2024,2024-01-14,England and Wales,45-49,people,29,28,1
2024,2024-01-14,England and Wales,50-54,female,22,22,-0
2024,2024-01-14,England and Wales,50-54,male,24,24,0
2024,2024-01-14,England and Wales,50-54,people,46,46,0
2024,2024-01-14,England and Wales,55-59,female,36,36,0
2024,2024-01-14,England and Wales,55-59,male,35,38,-3
2024,2024-01-14,England and Wales,55-59,people,71,73,-2
2024,2024-01-14,England and Wales,60-64,female,58,54,4
2024,2024-01-14,England and Wales,60-64,male,61,57,4
2024,2024-01-14,England and Wales,60-64,people,119,110,9
2024,2024-01-14,England and Wales,65-69,female,86,82,4
2024,2024-01-14,England and Wales,65-69,male,92,86,6
2024,2024-01-14,England and Wales,65-69,people,178,168,10
2024,2024-01-14,England and Wales,70-74,female,143,131,12
2024,2024-01-14,England and Wales,70-74,male,141,138,3
2024,2024-01-14,England and Wales,70-74,people,284,269,15
2024,2024-01-14,England and Wales,75-79,female,221,208,13
2024,2024-01-14,England and Wales,75-79,male,214,220,-6
2024,2024-01-14,England and Wales,75-79,people,435,429,6
2024,2024-01-14,England and Wales,80-84,female,355,313,42
2024,2024-01-14,England and Wales,80-84,male,314,331,-17
2024,2024-01-14,England and Wales,80-84,people,669,643,26
2024,2024-01-14,England and Wales,85-89,female,308,314,-6
2024,2024-01-14,England and Wales,85-89,male,328,332,-4
2024,2024-01-14,England and Wales,85-89,people,636,646,-10
2024,2024-01-14,England and Wales,90+,female,449,411,38
2024,2024-01-14,England and Wales,90+,male,453,434,19
2024,2024-01-14,England and Wales,90+,people,902,845,57
2024,2024-01-14,England and Wales,All ages,female,1731,1625,106
2024,2024-01-14,England and Wales,All ages,male,1721,1719,2
2024,2024-01-14,England and Wales,All ages,people,3452,3344,108
2024,2024-01-14,Wales,0-29,female,1,1,-0
2024,2024-01-14,Wales,0-29,male,1,1,-0
2024,2024-01-14,Wales,0-29,people,2,2,-0
2024,2024-01-14,Wales,30-44,female,1,1,-0
2024,2024-01-14,Wales,30-44,male,1,1,-0
2024,2024-01-14,Wales,30-44,people,2,2,-0
2024,2024-01-14,Wales,45-49,female,1,1,0
2024,2024-01-14,Wales,45-49,male,1,1,0
2024,2024-01-14,Wales,45-49,people,2,1,1
2024,2024-01-14,Wales,50-54,female,1,1,-0
2024,2024-01-14,Wales,50-54,male,1,1,-0
2024,2024-01-14,Wales,50-54,people,2,2,-0
2024,2024-01-14,Wales,55-59,female,2,2,0
2024,2024-01-14,Wales,55-59,male,2,2,0
2024,2024-01-14,Wales,55-59,people,4,4,0
2024,2024-01-14,Wales,60-64,female,3,3,0
2024,2024-01-14,Wales,60-64,male,3,3,0
2024,2024-01-14,Wales,60-64,people,6,6,0
2024,2024-01-14,Wales,65-69,female,4,4,-0
2024,2024-01-14,Wales,65-69,male,4,4,-0
2024,2024-01-14,Wales,65-69,people,8,8,-0
2024,2024-01-14,Wales,70-74,female,7,7,0
2024,2024-01-14,Wales,70-74,male,7,7,0
2024,2024-01-14,Wales,70-74,people,14,14,0
2024,2024-01-14,Wales,75-79,female,10,11,-1
2024,2024-01-14,Wales,75-79,male,11,11,-0
2024,2024-01-14,Wales,75-79,people,21,22,-1
2024,2024-01-14,Wales,80-84,female,17,16,1
2024,2024-01-14,Wales,80-84,male,16,17,-1
2024,2024-01-14,Wales,80-84,people,33,32,1
2024,2024-01-14,Wales,85-89,female,17,16,1
2024,2024-01-14,Wales,85-89,male,18,17,1
2024,2024-01-14,Wales,85-89,people,35,33,2
2024,2024-01-14,Wales,90+,female,22,21,1
2024,2024-01-14,Wales,90+,male,21,22,-1
2024,2024-01-14,Wales,90+,people,43,43,0
2024,2024-01-14,Wales,All ages,female,86,82,4
2024,2024-01-14,Wales,All ages,male,86,87,-1
2024,2024-01-14,Wales,All ages,people,172,169,3
2024,2024-01-21,England,0-29,female,19,19,0
2024,2024-01-21,England,0-29,male,19,20,-1
2024,2024-01-21,England,0-29,people,38,39,-1
2024,2024-01-21,England,30-44,female,20,19,1
2024,2024-01-21,England,30-44,male,20,20,0
2024,2024-01-21,England,30-44,people,40,39,1
2024,2024-01-21,England,45-49,female,12,13,-1
2024,2024-01-21,England,45-49,male,14,13,1
2024,2024-01-21,England,45-49,people,26,26,-0
2024,2024-01-21,England,50-54,female,22,21,1
2024,2024-01-21,England,50-54,male,24,22,2
2024,2024-01-21,England,50-54,people,46,43,3
2024,2024-01-21,England,55-59,female,32,33,-1
2024,2024-01-21,England,55-59,male,37,35,2
2024,2024-01-21,England,55-59,people,69,68,1
2024,2024-01-21,England,60-64,female,47,50,-3
2024,2024-01-21,England,60-64,male,55,53,2
2024,2024-01-21,England,60-64,people,102,103,-1
2024,2024-01-21,England,65-69,female,81,76,5
2024,2024-01-21,England,65-69,male,75,80,-5
2024,2024-01-21,England,65-69,people,156,156,-0
2024,2024-01-21,England,70-74,female,123,121,2
2024,2024-01-21,England,70-74,male,133,128,5
2024,2024-01-21,England,70-74,people,256,249,7
2024,2024-01-21,England,75-79,female,200,193,7
2024,2024-01-21,England,75-79,male,215,204,11
2024,2024-01-21,England,75-79,people,415,397,18
2024,2024-01-21,England,80-84,female,313,290,23
2024,2024-01-21,England,80-84,male,310,306,4
2024,2024-01-21,England,80-84,people,623,596,27
2024,2024-01-21,England,85-89,female,309,291,18
2024,2024-01-21,England,85-89,male,314,308,6
2024,2024-01-21,England,85-89,people,623,599,24
2024,2024-01-21,England,90+,female,364,380,-16
2024,2024-01-21,England,90+,male,431,402,29
2024,2024-01-21,England,90+,people,795,783,12
2024,2024-01-21,England,All ages,female,1542,1505,37
2024,2024-01-21,England,All ages,male,1647,1592,55
2024,2024-01-21,England,All ages,people,3189,3098,91
2024,2024-01-21,England and Wales,0-29,female,20,20,0
2024,2024-01-21,England and Wales,0-29,male,20,21,-1
2024,2024-01-21,England and Wales,0-29,people,40,41,-1
2024,2024-01-21,England and Wales,30-44,female,21,20,1
2024,2024-01-21,England and Wales,30-44,male,21,21,0
2024,2024-01-21,England and Wales,30-44,people,42,41,1
2024,2024-01-21,England and Wales,45-49,female,13,13,-0
2024,2024-01-21,England and Wales,45-49,male,15,14,1
2024,2024-01-21,England and Wales,45-49,people,28,27,1
2024,2024-01-21,England and Wales,50-54,female,23,22,1
2024,2024-01-21,England and Wales,50-54,male,25,23,2
2024,2024-01-21,England and Wales,50-54,people,48,45,3
2024,2024-01-21,England and Wales,55-59,female,34,35,-1
2024,2024-01-21,England and Wales,55-59,male,39,37,2
2024,2024-01-21,England and Wales,55-59,people,73,72,1
2024,2024-01-21,England and Wales,60-64,female,50,53,-3
2024,2024-01-21,England and Wales,60-64,male,58,56,2
2024,2024-01-21,England and Wales,60-64,people,108,108,-0
2024,2024-01-21,England and Wales,65-69,female,85,80,5
